datetime,location
3/30/1972,Fukuoka
3/28/1973,Fukuoka
3/30/1974,Fukuoka
4/1/1975,Fukuoka
3/22/1976,Fukuoka
3/23/1977,Fukuoka
4/1/1978,Fukuoka
3/28/1979,Fukuoka
3/30/1980,Fukuoka
3/25/1981,Fukuoka
3/20/1982,Fukuoka
3/31/1983,Fukuoka
4/5/1984,Fukuoka
4/1/1985,Fukuoka
3/29/1986,Fukuoka
3/22/1987,Fukuoka
4/2/1988,Fukuoka
3/17/1989,Fukuoka
3/14/1990,Fukuoka
3/29/1991,Fukuoka
3/22/1992,Fukuoka
3/24/1993,Fukuoka
3/29/1994,Fukuoka
3/27/1995,Fukuoka
3/23/1996,Fukuoka
3/18/1997,Fukuoka
3/19/1998,Fukuoka
3/21/1999,Fukuoka
3/25/2000,Fukuoka
3/22/2001,Fukuoka
3/15/2002,Fukuoka
3/22/2003,Fukuoka
3/17/2004,Fukuoka
3/29/2005,Fukuoka
3/23/2006,Fukuoka
3/21/2007,Fukuoka
3/24/2008,Fukuoka
3/13/2009,Fukuoka
3/14/2010,Fukuoka
3/22/2011,Fukuoka
3/27/2012,Fukuoka
3/13/2013,Fukuoka
3/19/2014,Fukuoka
3/22/2015,Fukuoka
3/19/2016,Fukuoka
3/25/2017,Fukuoka
3/19/2018,Fukuoka
3/21/2019,Fukuoka
3/21/2020,Fukuoka
3/12/2021,Fukuoka
3/17/2022,Fukuoka
3/26/1953,Saga
3/27/1954,Saga
3/24/1955,Saga
3/29/1956,Saga
3/31/1957,Saga
3/24/1958,Saga
3/22/1959,Saga
3/25/1960,Saga
3/23/1961,Saga
3/31/1962,Saga
3/30/1963,Saga
3/31/1964,Saga
3/30/1965,Saga
3/23/1966,Saga
3/27/1967,Saga
3/31/1968,Saga
4/1/1969,Saga
4/1/1970,Saga
3/30/1971,Saga
3/28/1972,Saga
3/25/1973,Saga
3/28/1974,Saga
3/29/1975,Saga
3/21/1976,Saga
3/21/1977,Saga
3/30/1978,Saga
3/26/1979,Saga
3/27/1980,Saga
3/24/1981,Saga
3/19/1982,Saga
3/30/1983,Saga
3/31/1984,Saga
3/29/1985,Saga
3/26/1986,Saga
3/23/1987,Saga
4/2/1988,Saga
3/20/1989,Saga
3/17/1990,Saga
3/29/1991,Saga
3/25/1992,Saga
3/29/1993,Saga
3/29/1994,Saga
3/31/1995,Saga
3/25/1996,Saga
3/18/1997,Saga
3/18/1998,Saga
3/21/1999,Saga
3/27/2000,Saga
3/24/2001,Saga
3/17/2002,Saga
3/21/2003,Saga
3/23/2004,Saga
3/31/2005,Saga
3/23/2006,Saga
3/24/2007,Saga
3/24/2008,Saga
3/19/2009,Saga
3/21/2010,Saga
3/22/2011,Saga
3/28/2012,Saga
3/18/2013,Saga
3/19/2014,Saga
3/22/2015,Saga
3/23/2016,Saga
3/30/2017,Saga
3/20/2018,Saga
3/23/2019,Saga
3/23/2020,Saga
3/17/2021,Saga
3/19/2022,Saga
3/26/1953,Oita
3/27/1954,Oita
3/25/1955,Oita
3/31/1956,Oita
4/6/1957,Oita
3/27/1958,Oita
3/28/1959,Oita
3/29/1960,Oita
3/31/1961,Oita
4/1/1962,Oita
4/2/1963,Oita
4/1/1964,Oita
3/30/1965,Oita
3/24/1966,Oita
3/27/1967,Oita
4/2/1968,Oita
4/3/1969,Oita
4/2/1970,Oita
3/30/1971,Oita
3/28/1972,Oita
3/27/1973,Oita
3/29/1974,Oita
3/29/1975,Oita
3/29/1976,Oita
3/23/1977,Oita
3/30/1978,Oita
3/29/1979,Oita
3/29/1980,Oita
3/25/1981,Oita
3/19/1982,Oita
4/1/1983,Oita
4/3/1984,Oita
3/28/1985,Oita
3/30/1986,Oita
3/23/1987,Oita
4/2/1988,Oita
3/20/1989,Oita
3/16/1990,Oita
3/28/1991,Oita
3/26/1992,Oita
3/27/1993,Oita
3/30/1994,Oita
3/27/1995,Oita
3/26/1996,Oita
3/20/1997,Oita
3/19/1998,Oita
3/26/1999,Oita
3/26/2000,Oita
3/23/2001,Oita
3/17/2002,Oita
3/24/2003,Oita
3/19/2004,Oita
3/31/2005,Oita
3/23/2006,Oita
3/22/2007,Oita
3/24/2008,Oita
3/17/2009,Oita
3/17/2010,Oita
3/23/2011,Oita
3/27/2012,Oita
3/14/2013,Oita
3/25/2014,Oita
3/26/2015,Oita
3/28/2016,Oita
4/4/2017,Oita
3/23/2018,Oita
3/24/2019,Oita
3/25/2020,Oita
3/18/2021,Oita
3/23/2022,Oita
3/26/1953,Fukue
3/30/1954,Fukue
3/23/1955,Fukue
3/30/1956,Fukue
4/4/1957,Fukue
3/31/1958,Fukue
3/20/1959,Fukue
3/26/1960,Fukue
3/23/1961,Fukue
3/30/1962,Fukue
4/2/1963,Fukue
3/31/1964,Fukue
4/2/1965,Fukue
3/24/1966,Fukue
3/29/1967,Fukue
3/31/1968,Fukue
4/3/1969,Fukue
4/4/1970,Fukue
3/28/1971,Fukue
4/2/1972,Fukue
3/29/1973,Fukue
3/24/1974,Fukue
3/31/1975,Fukue
3/27/1976,Fukue
3/20/1977,Fukue
4/3/1978,Fukue
3/28/1979,Fukue
3/29/1980,Fukue
3/26/1981,Fukue
3/23/1982,Fukue
3/31/1983,Fukue
4/3/1984,Fukue
3/28/1985,Fukue
3/30/1986,Fukue
3/29/1987,Fukue
4/1/1988,Fukue
3/22/1989,Fukue
3/19/1990,Fukue
3/29/1991,Fukue
3/22/1992,Fukue
3/31/1993,Fukue
4/2/1994,Fukue
4/1/1995,Fukue
3/26/1996,Fukue
3/20/1997,Fukue
3/26/1998,Fukue
3/26/1999,Fukue
3/28/2000,Fukue
3/24/2001,Fukue
3/23/2002,Fukue
3/22/2003,Fukue
3/26/2004,Fukue
3/31/2005,Fukue
3/22/2006,Fukue
3/28/2007,Fukue
3/31/2008,Fukue
3/23/2009,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
,Fukue
3/26/1953,Nagasaki
3/27/1954,Nagasaki
3/24/1955,Nagasaki
3/28/1956,Nagasaki
3/30/1957,Nagasaki
3/22/1958,Nagasaki
3/22/1959,Nagasaki
3/22/1960,Nagasaki
3/24/1961,Nagasaki
4/1/1962,Nagasaki
3/31/1963,Nagasaki
3/30/1964,Nagasaki
3/28/1965,Nagasaki
3/22/1966,Nagasaki
3/27/1967,Nagasaki
3/29/1968,Nagasaki
3/31/1969,Nagasaki
3/29/1970,Nagasaki
3/27/1971,Nagasaki
3/28/1972,Nagasaki
3/25/1973,Nagasaki
3/20/1974,Nagasaki
3/27/1975,Nagasaki
3/17/1976,Nagasaki
3/18/1977,Nagasaki
3/29/1978,Nagasaki
3/25/1979,Nagasaki
3/27/1980,Nagasaki
3/23/1981,Nagasaki
3/19/1982,Nagasaki
3/29/1983,Nagasaki
3/31/1984,Nagasaki
3/29/1985,Nagasaki
3/27/1986,Nagasaki
3/23/1987,Nagasaki
4/1/1988,Nagasaki
3/18/1989,Nagasaki
3/15/1990,Nagasaki
3/27/1991,Nagasaki
3/22/1992,Nagasaki
3/30/1993,Nagasaki
3/30/1994,Nagasaki
3/31/1995,Nagasaki
3/23/1996,Nagasaki
3/18/1997,Nagasaki
3/24/1998,Nagasaki
3/22/1999,Nagasaki
3/26/2000,Nagasaki
3/22/2001,Nagasaki
3/19/2002,Nagasaki
3/19/2003,Nagasaki
3/23/2004,Nagasaki
4/1/2005,Nagasaki
3/22/2006,Nagasaki
3/24/2007,Nagasaki
3/24/2008,Nagasaki
3/21/2009,Nagasaki
3/18/2010,Nagasaki
3/23/2011,Nagasaki
3/26/2012,Nagasaki
3/16/2013,Nagasaki
3/20/2014,Nagasaki
3/22/2015,Nagasaki
3/22/2016,Nagasaki
3/30/2017,Nagasaki
3/17/2018,Nagasaki
3/20/2019,Nagasaki
3/24/2020,Nagasaki
3/14/2021,Nagasaki
3/22/2022,Nagasaki
3/28/1953,Kumamoto
3/26/1954,Kumamoto
3/21/1955,Kumamoto
3/25/1956,Kumamoto
3/29/1957,Kumamoto
3/24/1958,Kumamoto
3/19/1959,Kumamoto
3/22/1960,Kumamoto
3/24/1961,Kumamoto
4/2/1962,Kumamoto
4/1/1963,Kumamoto
3/29/1964,Kumamoto
3/30/1965,Kumamoto
3/18/1966,Kumamoto
3/27/1967,Kumamoto
3/29/1968,Kumamoto
3/30/1969,Kumamoto
4/1/1970,Kumamoto
3/28/1971,Kumamoto
3/26/1972,Kumamoto
3/27/1973,Kumamoto
3/25/1974,Kumamoto
3/26/1975,Kumamoto
3/18/1976,Kumamoto
3/20/1977,Kumamoto
3/29/1978,Kumamoto
3/27/1979,Kumamoto
3/24/1980,Kumamoto
3/23/1981,Kumamoto
3/19/1982,Kumamoto
3/28/1983,Kumamoto
3/31/1984,Kumamoto
3/27/1985,Kumamoto
3/26/1986,Kumamoto
3/24/1987,Kumamoto
4/1/1988,Kumamoto
3/18/1989,Kumamoto
3/17/1990,Kumamoto
3/27/1991,Kumamoto
3/18/1992,Kumamoto
3/27/1993,Kumamoto
3/29/1994,Kumamoto
3/30/1995,Kumamoto
3/22/1996,Kumamoto
3/15/1997,Kumamoto
3/17/1998,Kumamoto
3/22/1999,Kumamoto
3/24/2000,Kumamoto
3/23/2001,Kumamoto
3/16/2002,Kumamoto
3/20/2003,Kumamoto
3/24/2004,Kumamoto
4/1/2005,Kumamoto
3/20/2006,Kumamoto
3/23/2007,Kumamoto
3/22/2008,Kumamoto
3/16/2009,Kumamoto
3/16/2010,Kumamoto
3/21/2011,Kumamoto
3/25/2012,Kumamoto
3/16/2013,Kumamoto
3/20/2014,Kumamoto
3/21/2015,Kumamoto
3/22/2016,Kumamoto
4/1/2017,Kumamoto
3/17/2018,Kumamoto
3/26/2019,Kumamoto
3/23/2020,Kumamoto
3/17/2021,Kumamoto
3/20/2022,Kumamoto
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
3/30/1962,Nobeoka
3/28/1963,Nobeoka
3/21/1964,Nobeoka
3/25/1965,Nobeoka
3/19/1966,Nobeoka
3/18/1967,Nobeoka
3/25/1968,Nobeoka
3/27/1969,Nobeoka
3/26/1970,Nobeoka
3/25/1971,Nobeoka
3/23/1972,Nobeoka
3/22/1973,Nobeoka
3/20/1974,Nobeoka
3/26/1975,Nobeoka
3/20/1976,Nobeoka
3/20/1977,Nobeoka
4/1/1978,Nobeoka
3/30/1979,Nobeoka
3/27/1980,Nobeoka
3/25/1981,Nobeoka
3/21/1982,Nobeoka
3/29/1983,Nobeoka
3/31/1984,Nobeoka
3/27/1985,Nobeoka
3/27/1986,Nobeoka
3/25/1987,Nobeoka
4/2/1988,Nobeoka
3/16/1989,Nobeoka
3/21/1990,Nobeoka
3/27/1991,Nobeoka
3/24/1992,Nobeoka
4/1/1993,Nobeoka
3/30/1994,Nobeoka
3/31/1995,Nobeoka
,Nobeoka
3/18/1997,Nobeoka
3/26/1998,Nobeoka
3/20/1999,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
,Nobeoka
3/29/1953,Kagoshima
3/31/1954,Kagoshima
3/29/1955,Kagoshima
3/27/1956,Kagoshima
4/1/1957,Kagoshima
3/26/1958,Kagoshima
3/23/1959,Kagoshima
3/26/1960,Kagoshima
3/28/1961,Kagoshima
4/2/1962,Kagoshima
4/1/1963,Kagoshima
3/29/1964,Kagoshima
3/25/1965,Kagoshima
3/22/1966,Kagoshima
3/27/1967,Kagoshima
3/29/1968,Kagoshima
3/30/1969,Kagoshima
3/31/1970,Kagoshima
3/30/1971,Kagoshima
3/27/1972,Kagoshima
3/26/1973,Kagoshima
3/23/1974,Kagoshima
3/29/1975,Kagoshima
3/25/1976,Kagoshima
3/18/1977,Kagoshima
4/1/1978,Kagoshima
3/30/1979,Kagoshima
3/22/1980,Kagoshima
3/22/1981,Kagoshima
3/19/1982,Kagoshima
3/27/1983,Kagoshima
3/26/1984,Kagoshima
3/26/1985,Kagoshima
3/22/1986,Kagoshima
3/26/1987,Kagoshima
4/3/1988,Kagoshima
3/25/1989,Kagoshima
3/22/1990,Kagoshima
3/24/1991,Kagoshima
3/26/1992,Kagoshima
3/31/1993,Kagoshima
3/29/1994,Kagoshima
3/31/1995,Kagoshima
3/25/1996,Kagoshima
3/21/1997,Kagoshima
3/28/1998,Kagoshima
3/26/1999,Kagoshima
3/30/2000,Kagoshima
3/30/2001,Kagoshima
3/27/2002,Kagoshima
3/24/2003,Kagoshima
3/29/2004,Kagoshima
4/3/2005,Kagoshima
3/20/2006,Kagoshima
3/30/2007,Kagoshima
3/28/2008,Kagoshima
3/19/2009,Kagoshima
3/23/2010,Kagoshima
3/23/2011,Kagoshima
3/26/2012,Kagoshima
3/15/2013,Kagoshima
3/20/2014,Kagoshima
3/21/2015,Kagoshima
3/27/2016,Kagoshima
4/5/2017,Kagoshima
3/17/2018,Kagoshima
3/25/2019,Kagoshima
4/1/2020,Kagoshima
3/17/2021,Kagoshima
3/20/2022,Kagoshima
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
,Miyazaki
3/28/1971,Miyazaki
3/24/1972,Miyazaki
3/28/1973,Miyazaki
3/24/1974,Miyazaki
3/27/1975,Miyazaki
3/24/1976,Miyazaki
3/18/1977,Miyazaki
3/30/1978,Miyazaki
3/30/1979,Miyazaki
3/26/1980,Miyazaki
3/24/1981,Miyazaki
3/18/1982,Miyazaki
3/28/1983,Miyazaki
3/28/1984,Miyazaki
3/26/1985,Miyazaki
3/24/1986,Miyazaki
3/24/1987,Miyazaki
4/2/1988,Miyazaki
3/22/1989,Miyazaki
3/19/1990,Miyazaki
3/20/1991,Miyazaki
3/24/1992,Miyazaki
4/2/1993,Miyazaki
3/30/1994,Miyazaki
3/30/1995,Miyazaki
3/22/1996,Miyazaki
3/17/1997,Miyazaki
3/23/1998,Miyazaki
3/25/1999,Miyazaki
3/28/2000,Miyazaki
3/22/2001,Miyazaki
3/18/2002,Miyazaki
3/23/2003,Miyazaki
3/26/2004,Miyazaki
3/28/2005,Miyazaki
3/18/2006,Miyazaki
3/26/2007,Miyazaki
3/26/2008,Miyazaki
3/16/2009,Miyazaki
3/17/2010,Miyazaki
3/23/2011,Miyazaki
3/24/2012,Miyazaki
3/13/2013,Miyazaki
3/19/2014,Miyazaki
3/22/2015,Miyazaki
3/24/2016,Miyazaki
4/2/2017,Miyazaki
3/16/2018,Miyazaki
3/22/2019,Miyazaki
3/25/2020,Miyazaki
3/16/2021,Miyazaki
3/18/2022,Miyazaki
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
3/25/1991,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
,Yakushima
3/25/1953,Tanegashima
4/6/1954,Tanegashima
3/10/1955,Tanegashima
3/28/1956,Tanegashima
,Tanegashima
3/29/1958,Tanegashima
4/3/1959,Tanegashima
3/30/1960,Tanegashima
3/30/1961,Tanegashima
3/21/1962,Tanegashima
,Tanegashima
,Tanegashima
4/1/1965,Tanegashima
3/20/1966,Tanegashima
3/22/1967,Tanegashima
3/27/1968,Tanegashima
,Tanegashima
,Tanegashima
3/22/1971,Tanegashima
3/25/1972,Tanegashima
3/10/1973,Tanegashima
3/27/1974,Tanegashima
4/7/1975,Tanegashima
3/25/1976,Tanegashima
3/19/1977,Tanegashima
4/7/1978,Tanegashima
4/18/1979,Tanegashima
3/30/1980,Tanegashima
3/22/1981,Tanegashima
3/24/1982,Tanegashima
3/29/1983,Tanegashima
3/30/1984,Tanegashima
3/28/1985,Tanegashima
3/24/1986,Tanegashima
3/27/1987,Tanegashima
3/31/1988,Tanegashima
3/22/1989,Tanegashima
3/19/1990,Tanegashima
3/24/1991,Tanegashima
3/27/1992,Tanegashima
3/29/1993,Tanegashima
3/29/1994,Tanegashima
3/31/1995,Tanegashima
3/22/1996,Tanegashima
3/23/1997,Tanegashima
4/3/1998,Tanegashima
4/2/1999,Tanegashima
3/30/2000,Tanegashima
3/28/2001,Tanegashima
3/27/2002,Tanegashima
3/20/2003,Tanegashima
3/21/2004,Tanegashima
3/31/2005,Tanegashima
3/20/2006,Tanegashima
4/1/2007,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
,Tanegashima
1/29/1953,Naze
1/21/1954,Naze
1/27/1955,Naze
1/15/1956,Naze
1/14/1957,Naze
,Naze
1/28/1959,Naze
1/23/1960,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
,Naze
1/8/1972,Naze
1/10/1973,Naze
1/15/1974,Naze
1/19/1975,Naze
1/22/1976,Naze
1/11/1977,Naze
1/27/1978,Naze
1/23/1979,Naze
1/16/1980,Naze
1/21/1981,Naze
1/21/1982,Naze
1/26/1983,Naze
1/27/1984,Naze
1/27/1985,Naze
1/19/1986,Naze
1/16/1987,Naze
1/12/1988,Naze
1/6/1989,Naze
1/14/1990,Naze
1/22/1991,Naze
1/17/1992,Naze
1/18/1993,Naze
1/19/1994,Naze
1/31/1995,Naze
1/14/1996,Naze
1/20/1997,Naze
1/12/1998,Naze
1/18/1999,Naze
1/18/2000,Naze
1/26/2001,Naze
1/17/2002,Naze
1/1/2003,Naze
1/20/2004,Naze
1/25/2005,Naze
1/16/2006,Naze
1/29/2007,Naze
1/21/2008,Naze
1/22/2009,Naze
1/22/2010,Naze
1/30/2011,Naze
1/20/2012,Naze
1/14/2013,Naze
1/16/2014,Naze
1/20/2015,Naze
1/18/2016,Naze
1/31/2017,Naze
1/22/2018,Naze
1/23/2019,Naze
1/23/2020,Naze
1/25/2021,Naze
1/18/2022,Naze
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
1/24/1992,Yonaguni Island
2/2/1993,Yonaguni Island
1/18/1994,Yonaguni Island
2/22/1995,Yonaguni Island
1/18/1996,Yonaguni Island
2/3/1997,Yonaguni Island
2/9/1998,Yonaguni Island
2/6/1999,Yonaguni Island
1/20/2000,Yonaguni Island
2/5/2001,Yonaguni Island
1/21/2002,Yonaguni Island
1/26/2003,Yonaguni Island
1/19/2004,Yonaguni Island
2/5/2005,Yonaguni Island
1/27/2006,Yonaguni Island
2/8/2007,Yonaguni Island
1/30/2008,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
,Yonaguni Island
1/9/1953,Ishigaki Island
,Ishigaki Island
1/8/1955,Ishigaki Island
1/5/1956,Ishigaki Island
1/18/1957,Ishigaki Island
1/10/1958,Ishigaki Island
,Ishigaki Island
,Ishigaki Island
1/27/1961,Ishigaki Island
1/26/1962,Ishigaki Island
1/30/1963,Ishigaki Island
2/20/1964,Ishigaki Island
1/20/1965,Ishigaki Island
1/14/1966,Ishigaki Island
1/20/1967,Ishigaki Island
12/19/1967,Ishigaki Island
12/19/1968,Ishigaki Island
1/29/1970,Ishigaki Island
1/10/1971,Ishigaki Island
1/26/1972,Ishigaki Island
1/10/1973,Ishigaki Island
1/3/1974,Ishigaki Island
1/15/1975,Ishigaki Island
1/15/1976,Ishigaki Island
1/20/1977,Ishigaki Island
1/27/1978,Ishigaki Island
1/20/1979,Ishigaki Island
1/10/1980,Ishigaki Island
1/21/1981,Ishigaki Island
1/11/1982,Ishigaki Island
1/18/1983,Ishigaki Island
1/14/1984,Ishigaki Island
1/11/1985,Ishigaki Island
1/14/1986,Ishigaki Island
1/3/1987,Ishigaki Island
1/1/1988,Ishigaki Island
12/27/1988,Ishigaki Island
1/5/1990,Ishigaki Island
1/24/1991,Ishigaki Island
1/5/1992,Ishigaki Island
1/4/1993,Ishigaki Island
1/15/1994,Ishigaki Island
2/1/1995,Ishigaki Island
1/4/1996,Ishigaki Island
1/11/1997,Ishigaki Island
2/15/1998,Ishigaki Island
1/31/1999,Ishigaki Island
1/14/2000,Ishigaki Island
1/9/2001,Ishigaki Island
1/4/2002,Ishigaki Island
1/31/2003,Ishigaki Island
1/15/2004,Ishigaki Island
1/7/2005,Ishigaki Island
1/15/2006,Ishigaki Island
2/5/2007,Ishigaki Island
1/27/2008,Ishigaki Island
1/19/2009,Ishigaki Island
1/15/2010,Ishigaki Island
1/17/2011,Ishigaki Island
12/24/2011,Ishigaki Island
1/22/2013,Ishigaki Island
1/16/2014,Ishigaki Island
1/6/2015,Ishigaki Island
2/12/2016,Ishigaki Island
1/25/2017,Ishigaki Island
1/19/2018,Ishigaki Island
1/16/2019,Ishigaki Island
1/29/2020,Ishigaki Island
1/27/2021,Ishigaki Island
1/27/2022,Ishigaki Island
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
,Miyakojima
1/29/1972,Miyakojima
2/5/1973,Miyakojima
1/15/1974,Miyakojima
1/30/1975,Miyakojima
1/20/1976,Miyakojima
1/17/1977,Miyakojima
2/1/1978,Miyakojima
1/26/1979,Miyakojima
2/3/1980,Miyakojima
1/28/1981,Miyakojima
1/20/1982,Miyakojima
1/17/1983,Miyakojima
1/21/1984,Miyakojima
1/6/1985,Miyakojima
1/23/1986,Miyakojima
1/16/1987,Miyakojima
1/17/1988,Miyakojima
1/8/1989,Miyakojima
1/11/1990,Miyakojima
1/20/1991,Miyakojima
1/10/1992,Miyakojima
1/6/1993,Miyakojima
1/5/1994,Miyakojima
2/2/1995,Miyakojima
1/7/1996,Miyakojima
1/8/1997,Miyakojima
1/10/1998,Miyakojima
1/15/1999,Miyakojima
1/5/2000,Miyakojima
1/8/2001,Miyakojima
1/6/2002,Miyakojima
12/30/2002,Miyakojima
1/28/2004,Miyakojima
1/29/2005,Miyakojima
1/19/2006,Miyakojima
1/16/2007,Miyakojima
1/29/2008,Miyakojima
1/27/2009,Miyakojima
1/18/2010,Miyakojima
1/17/2011,Miyakojima
1/18/2012,Miyakojima
1/19/2013,Miyakojima
1/16/2014,Miyakojima
1/22/2015,Miyakojima
2/4/2016,Miyakojima
1/30/2017,Miyakojima
1/23/2018,Miyakojima
1/7/2019,Miyakojima
2/7/2020,Miyakojima
1/16/2021,Miyakojima
1/19/2022,Miyakojima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
2/8/1962,Kumejima
2/15/1963,Kumejima
1/27/1964,Kumejima
1/27/1965,Kumejima
2/1/1966,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
1/19/1972,Kumejima
1/17/1973,Kumejima
1/15/1974,Kumejima
,Kumejima
,Kumejima
,Kumejima
1/6/1978,Kumejima
1/29/1979,Kumejima
1/25/1980,Kumejima
1/27/1981,Kumejima
1/22/1982,Kumejima
1/30/1983,Kumejima
1/24/1984,Kumejima
1/23/1985,Kumejima
1/15/1986,Kumejima
1/8/1987,Kumejima
1/6/1988,Kumejima
12/31/1988,Kumejima
12/31/1989,Kumejima
1/2/1991,Kumejima
1/5/1992,Kumejima
1/7/1993,Kumejima
1/12/1994,Kumejima
1/15/1995,Kumejima
1/13/1996,Kumejima
1/15/1997,Kumejima
1/20/1998,Kumejima
1/26/1999,Kumejima
1/7/2000,Kumejima
1/4/2001,Kumejima
1/7/2002,Kumejima
1/15/2003,Kumejima
1/13/2004,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Kumejima
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
,Naha
1/4/1974,Naha
1/18/1975,Naha
1/18/1976,Naha
1/7/1977,Naha
1/17/1978,Naha
1/6/1979,Naha
2/1/1980,Naha
1/24/1981,Naha
1/5/1982,Naha
1/16/1983,Naha
1/23/1984,Naha
1/23/1985,Naha
1/9/1986,Naha
1/23/1987,Naha
1/19/1988,Naha
1/9/1989,Naha
1/21/1990,Naha
1/24/1991,Naha
1/26/1992,Naha
1/23/1993,Naha
1/20/1994,Naha
2/8/1995,Naha
1/25/1996,Naha
1/20/1997,Naha
1/16/1998,Naha
2/2/1999,Naha
1/18/2000,Naha
1/17/2001,Naha
1/15/2002,Naha
1/21/2003,Naha
1/17/2004,Naha
1/19/2005,Naha
1/13/2006,Naha
1/23/2007,Naha
1/3/2008,Naha
1/2/2009,Naha
12/31/2009,Naha
1/7/2011,Naha
1/22/2012,Naha
12/28/2012,Naha
1/15/2014,Naha
1/15/2015,Naha
1/21/2016,Naha
1/14/2017,Naha
1/10/2018,Naha
1/10/2019,Naha
1/6/2020,Naha
1/4/2021,Naha
1/11/2022,Naha
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
,Nago
12/25/1971,Nago
12/19/1972,Nago
12/27/1973,Nago
12/26/1974,Nago
1/1/1976,Nago
12/23/1976,Nago
12/30/1977,Nago
12/29/1978,Nago
12/24/1979,Nago
1/9/1981,Nago
12/30/1981,Nago
